City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
475,Caraquet,CA,47.7941,-64.9386,75.78,52,21,8.41,few clouds
476,Morki,RU,56.4303,48.9947,61.02,83,99,1.92,overcast clouds
477,Saint-Paul,RE,-21.0096,55.2707,69.91,86,52,1.01,broken clouds
478,Barabai,ID,-2.5833,115.3833,72.7,98,100,1.61,overcast clouds
479,Paka,MY,4.6374,103.4368,75.13,94,100,0.0,overcast clouds
480,Suntar,RU,62.1444,117.6319,62.46,76,2,3.24,clear sky
481,Inyonga,TZ,-6.7167,32.0667,68.49,46,12,2.82,few clouds
482,Vao,NC,-22.6667,167.4833,66.85,56,6,15.37,clear sky
483,Boden,SE,65.8252,21.6886,68.0,70,93,3.31,overcast clouds
484,Larap,PH,14.299,122.6504,77.04,87,100,1.41,overcast clouds
485,Port Maria,JM,18.3685,-76.8895,90.97,80,66,16.24,broken clouds
486,Camacha,PT,33.0833,-16.3333,66.96,73,75,10.36,broken clouds
487,Esmeraldas,BR,-19.7625,-44.3139,73.51,44,0,5.77,clear sky
488,Biak,ID,-0.9131,122.8766,75.13,89,100,7.99,overcast clouds
489,Rancho Palos Verdes,US,33.7445,-118.387,95.09,80,36,1.99,scattered clouds
490,Vardo,NO,70.3705,31.1107,59.2,97,100,6.15,overcast clouds
491,Kalachinsk,RU,55.0529,74.5751,52.95,96,93,7.72,overcast clouds
492,Narok,KE,-1.0783,35.8601,56.75,90,93,2.82,overcast clouds
493,Samarai,PG,-10.6167,150.6667,79.07,86,52,17.45,broken clouds
494,Bereda,ES,43.2686,-7.5406,58.91,97,68,3.42,broken clouds
495,Watsa,CD,3.0372,29.5355,62.94,98,92,2.68,overcast clouds
496,Turka,UA,49.1541,23.0297,71.15,77,0,5.37,clear sky
497,Ruston,US,32.5232,-92.6379,91.85,33,13,7.67,few clouds
498,Senador Jose Porfirio,BR,-2.5908,-51.9542,80.71,72,76,0.38,broken clouds
499,Henties Bay,NA,-22.116,14.2845,54.86,84,0,9.1,clear sky
500,Benjamin Hill,MX,30.1667,-111.1,94.17,37,13,9.13,few clouds
501,Zharkent,KZ,44.1628,80.0,70.47,48,100,1.81,overcast clouds
502,Henderson,US,36.0397,-114.9819,107.11,24,1,12.66,clear sky
503,Camacupa,AO,-12.0167,17.4833,58.46,33,54,2.86,broken clouds
504,Suhbaatar,MN,50.2314,106.2078,58.82,97,100,3.74,overcast clouds
505,Krumbach,DE,48.2418,10.3632,57.61,96,81,6.06,broken clouds
506,Moindou,NC,-21.6924,165.677,55.35,69,2,7.31,clear sky
507,Kangaatsiaq,GL,68.3065,-53.4641,44.33,89,100,22.28,moderate rain
508,Kinkala,CG,-4.3614,14.7644,71.91,51,8,3.27,clear sky
509,Alta Floresta,BR,-9.8756,-56.0861,94.82,29,0,5.75,clear sky
510,Bud,US,39.447,-86.1758,81.21,76,81,10.6,broken clouds
511,Malm,NO,64.0721,11.2172,66.04,83,91,6.33,overcast clouds
512,Ayagoz,KZ,47.9714,80.4392,69.35,49,70,25.61,broken clouds
513,Mezen,RU,65.8522,44.24,51.76,94,70,6.35,broken clouds
514,Gannan,CN,47.9147,123.5031,72.72,98,100,11.59,overcast clouds
515,Ndungu,TZ,-4.3667,38.05,66.65,92,25,1.07,scattered clouds
516,Oga,IT,46.4631,10.347,52.68,85,74,4.07,moderate rain
517,Bontang,ID,0.1333,117.5,75.85,90,70,5.93,broken clouds
518,Cap-Aux-Meules,CA,47.3821,-61.8597,69.85,46,1,6.91,clear sky
519,Nampula,MZ,-15.1165,39.2666,67.95,94,0,8.05,clear sky
520,Pericos,MX,25.05,-107.7,96.37,35,55,10.47,broken clouds
521,Alice Springs,AU,-23.7,133.8833,67.55,24,40,16.11,scattered clouds
522,San Patricio,US,28.017,-97.5169,88.92,57,99,12.57,overcast clouds
523,Pangkalanbuun,ID,-2.6833,111.6167,73.78,98,100,1.41,moderate rain
524,Ilulissat,GL,69.2167,-51.1,42.28,95,100,7.56,moderate rain
525,Saint-Augustin,CA,51.226,-58.6502,65.55,55,60,19.08,broken clouds
526,Sibolga,ID,1.7427,98.7792,75.16,86,100,4.07,moderate rain
527,Lagos,NG,6.5833,3.75,80.92,83,100,7.27,light rain
528,Mackay,AU,-21.15,149.2,65.05,100,75,4.61,fog
529,Erenhot,CN,43.6475,111.9767,78.53,52,15,8.37,few clouds
530,Praia Da Vitoria,PT,38.7333,-27.0667,71.85,88,40,9.64,scattered clouds
531,Kalianget,ID,-7.05,113.9333,78.42,68,92,9.78,overcast clouds
532,Horsham,GB,51.064,-0.3272,66.92,76,0,6.91,clear sky
533,Flinders,AU,-34.5833,150.8552,56.48,76,100,1.01,light rain
534,Hita,JP,33.3167,130.9333,78.28,95,55,2.15,broken clouds
535,Olinda,BR,-8.0089,-34.8553,76.73,65,20,12.66,few clouds
536,Parnarama,BR,-5.6817,-43.0933,85.55,36,19,3.42,few clouds
537,Kolyvan,RU,55.3053,82.7391,67.62,93,81,5.79,broken clouds
538,Padang,ID,-0.9492,100.3543,75.67,61,96,3.69,overcast clouds
539,Ciudad Guayana,VE,8.3533,-62.6528,84.96,64,62,9.01,broken clouds
540,Lazaro Cardenas,MX,17.9583,-102.2,86.05,70,28,8.95,scattered clouds
541,Asfi,MA,32.2994,-9.2372,67.55,76,0,21.23,clear sky
542,Leninskoye,KZ,41.7589,69.3864,73.33,34,34,1.39,scattered clouds
543,Santa Isabel,BR,-23.3156,-46.2214,76.78,51,0,2.82,clear sky
544,Pemangkat,ID,1.1667,108.9667,77.54,87,100,22.12,overcast clouds
545,Dzerzhinsk,RU,56.2389,43.4631,69.62,78,0,0.0,clear sky
546,Beringovskiy,RU,63.05,179.3167,57.9,75,85,3.8,overcast clouds
547,Muroto,JP,33.2833,134.15,78.28,80,2,3.2,clear sky
548,Novogurovskiy,RU,54.4678,37.3428,63.99,66,0,4.38,clear sky
549,Coquimbo,CL,-29.9533,-71.3436,58.73,72,20,12.66,few clouds
550,Touros,BR,-5.1989,-35.4608,81.5,76,27,14.88,scattered clouds
551,Smithers,CA,54.7804,-127.1743,77.32,38,40,4.61,scattered clouds
552,Peniche,PT,39.3558,-9.3811,65.68,86,0,20.22,clear sky
553,Maldonado,UY,-34.6667,-54.9167,53.22,86,100,6.93,overcast clouds
554,Aquiraz,BR,-3.9014,-38.3911,82.49,81,98,10.25,overcast clouds
555,Manturovo,RU,58.3353,44.7619,67.6,84,98,2.17,overcast clouds
556,Kuito,AO,-12.3833,16.9333,55.08,34,77,1.68,broken clouds
557,Nalut,LY,30.3333,10.85,91.29,13,0,9.26,clear sky
558,Khvoynaya,RU,58.9,34.5333,69.73,61,81,2.15,broken clouds
559,Cabo Rojo,PR,18.0866,-67.1457,86.97,77,95,1.99,overcast clouds
560,Viransehir,TR,37.2353,39.7631,90.14,16,0,11.74,clear sky
561,Cuenca,EC,-2.8833,-78.9833,66.33,52,75,6.91,light rain
562,Kaeo,NZ,-35.1,173.7833,44.33,94,5,4.36,clear sky
563,Grand-Santi,GF,4.25,-54.3833,79.14,81,100,2.98,overcast clouds
564,Shimoda,JP,34.6667,138.95,74.1,87,96,7.23,heavy intensity rain
565,Yulara,AU,-25.2406,130.9889,64.24,94,75,6.91,broken clouds
566,Ternate,ID,0.8,127.4,80.37,78,43,1.34,scattered clouds
567,Dunedin,NZ,-45.8742,170.5036,41.81,80,90,4.0,overcast clouds
568,Stephenville,US,32.2207,-98.2023,93.81,46,1,9.22,clear sky
569,Morondava,MG,-20.2833,44.2833,68.63,83,2,7.05,clear sky
570,Sept-Iles,CA,50.2001,-66.3821,73.92,38,40,8.05,scattered clouds
571,Ottawa,CA,45.4112,-75.6981,83.52,77,75,8.99,broken clouds
572,Ustye,RU,59.6304,39.736,67.82,65,70,5.73,broken clouds
573,Korem,ET,12.5058,39.5228,61.02,71,100,5.39,overcast clouds
574,Bekesszentandras,HU,46.8667,20.4833,82.45,33,0,9.15,clear sky
575,General Pico,AR,-35.6566,-63.7568,53.53,43,84,5.44,broken clouds
576,Nizhneivkino,RU,58.194,49.5214,60.84,60,66,3.8,broken clouds
577,Ketchikan,US,55.3422,-131.6461,58.01,96,100,3.13,light rain
578,La Tebaida,CO,4.4527,-75.7875,83.97,69,76,1.81,broken clouds
579,Tukrah,LY,32.5341,20.5791,78.37,79,0,9.91,clear sky
580,Lufilufi,WS,-13.8745,-171.5986,80.38,81,78,18.57,light rain
581,Gushikawa,JP,26.3544,127.8686,81.63,83,100,9.75,overcast clouds
582,Ballina,AU,-28.8667,153.5667,57.78,88,83,4.61,broken clouds
583,Staryy Nadym,RU,65.6118,72.6842,40.51,69,95,8.37,overcast clouds
584,Foumban,CM,5.7291,10.9001,64.35,96,100,2.17,light rain
585,Hendersonville,US,36.3048,-86.62,85.42,65,36,3.0,scattered clouds
586,Cintalapa,MX,16.6951,-93.7272,81.97,68,89,10.69,overcast clouds
587,Lindi,TZ,-10.0,39.7167,69.13,96,8,3.98,clear sky
588,Machilipatnam,IN,16.1667,81.1333,78.48,88,100,12.28,overcast clouds
589,Kargasok,RU,59.0556,80.8572,59.52,97,100,12.08,overcast clouds
590,Iqaluit,CA,63.7506,-68.5145,53.33,81,75,0.0,broken clouds
591,San Andres,CO,12.5847,-81.7006,86.02,74,75,12.66,broken clouds
592,Oriximina,BR,-1.7656,-55.8661,86.05,60,22,4.05,few clouds
593,Altamira,BR,-3.2033,-52.2064,89.69,62,20,3.44,few clouds
594,Alihe,CN,50.5667,123.7167,68.31,99,100,8.61,light rain
595,Riyadh,SA,24.6877,46.7219,96.94,13,65,7.76,broken clouds
596,Gilgit,PK,35.9221,74.3087,77.63,60,68,5.06,broken clouds
597,Tirumullaivasal,IN,11.2333,79.8333,81.54,65,100,11.43,overcast clouds
598,Christchurch,NZ,-43.5333,172.6333,35.47,87,8,2.3,clear sky
599,Trogir,HR,43.5125,16.2517,88.79,39,0,6.91,clear sky
600,Singapore,SG,1.2897,103.8501,78.75,90,75,0.0,broken clouds
601,Takoradi,GH,4.8845,-1.7554,77.65,81,100,10.25,overcast clouds
602,Palmer,US,42.1584,-72.3287,72.14,73,90,6.91,overcast clouds
603,Kokoda,PG,-8.8785,147.7407,72.21,88,19,1.32,few clouds
604,Celestun,MX,20.8667,-90.4,87.01,65,46,19.73,scattered clouds
605,Iberia,US,29.9502,-91.7507,92.97,53,67,3.78,broken clouds
606,Egvekinot,RU,66.3167,-179.1667,59.27,61,69,3.78,broken clouds
607,Narsaq,GL,60.9167,-46.05,49.86,73,47,3.4,scattered clouds
608,Les Cayes,HT,18.2,-73.75,84.02,73,45,11.05,scattered clouds
609,Ostersund,SE,63.1792,14.6357,70.25,52,93,3.44,overcast clouds
610,Morant Bay,JM,17.8815,-76.4093,90.63,74,25,14.54,scattered clouds
611,Seminole,US,28.7086,-81.2081,92.41,65,44,1.01,scattered clouds
612,Semporna,MY,4.4818,118.6112,77.2,86,71,4.21,broken clouds
613,Sorland,NO,67.667,12.6934,53.67,89,92,12.41,overcast clouds
614,Kijang,KR,35.2442,129.2139,78.53,94,100,5.23,overcast clouds
615,Iquique,CL,-20.2208,-70.1431,64.44,80,77,9.24,broken clouds
616,Pirovskoye,RU,57.6267,92.2658,57.81,69,21,4.99,few clouds
617,Fort Nelson,CA,58.8053,-122.7002,78.39,44,20,5.75,few clouds
618,Huarmey,PE,-10.0681,-78.1522,69.06,74,81,12.28,broken clouds
619,Oistins,BB,13.0667,-59.5333,84.29,70,40,20.71,scattered clouds
620,Starotimoshkino,RU,53.7191,47.5312,63.28,92,7,6.46,clear sky
621,Touho,NC,-20.7833,165.2333,67.01,71,16,13.09,few clouds
622,Xique-Xique,BR,-10.8218,-42.7263,80.37,40,0,6.85,clear sky
623,Inhambane,MZ,-23.865,35.3833,71.44,78,48,14.56,scattered clouds
624,Key West,US,24.5557,-81.7826,87.01,80,34,17.07,scattered clouds
625,Dicabisagan,PH,17.0818,122.4157,77.61,88,100,2.59,overcast clouds
626,Lebanon,US,36.2081,-86.2911,85.1,75,40,8.05,scattered clouds
627,Pavlovskiy Posad,RU,55.7847,38.6506,75.61,69,0,4.16,clear sky
628,Paso De Carrasco,UY,-34.8603,-56.0522,53.74,82,75,10.36,broken clouds
629,Ures,MX,29.4333,-110.4,96.39,36,18,14.81,few clouds
630,Reconquista,AR,-29.15,-59.65,71.67,57,100,4.27,moderate rain
631,Prainha,BR,-1.8,-53.48,81.9,75,69,1.12,broken clouds
632,Muros,ES,42.7762,-9.0603,65.08,77,45,8.16,scattered clouds
633,Udachnyy,RU,66.4167,112.4,52.18,87,98,13.18,overcast clouds
634,Lasa,IT,46.6166,10.7002,57.94,97,94,4.34,moderate rain
635,Machiques,VE,10.0644,-72.545,96.76,33,42,4.27,scattered clouds
636,Waipawa,NZ,-41.4122,175.5153,41.94,86,3,4.94,clear sky
637,Mumford,GH,5.2618,-0.759,77.23,84,100,13.35,overcast clouds
638,Kathu,TH,7.9178,98.3332,84.69,80,99,4.65,moderate rain
639,Matagami,CA,49.7502,-77.6328,80.71,47,75,11.5,broken clouds
640,Khandagayty,RU,50.7333,92.05,58.62,61,10,4.63,clear sky
641,Inirida,CO,3.8653,-67.9239,79.07,93,46,3.29,scattered clouds
642,Sault Sainte Marie,CA,46.5168,-84.3333,71.89,82,90,4.61,overcast clouds
643,Ugoofaaru,MV,5.6667,73.0,82.11,81,86,13.06,overcast clouds
644,Januaria,BR,-15.4833,-44.3667,74.64,33,0,3.31,clear sky
645,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,85.66,24,0,1.23,clear sky
646,Aleppo,SY,36.25,37.5,79.5,56,0,14.85,clear sky
647,Hualmay,PE,-11.0964,-77.6139,66.92,76,76,11.65,broken clouds
648,South Venice,US,27.0531,-82.4243,84.0,84,20,12.66,light rain
649,Srednekolymsk,RU,67.45,153.6833,50.45,65,31,5.73,scattered clouds
650,Strezhevoy,RU,60.7333,77.5889,48.18,95,100,15.03,moderate rain
651,Sobolevo,RU,54.4299,31.8996,75.61,62,100,3.91,overcast clouds
652,Port Hawkesbury,CA,45.6169,-61.3485,76.08,39,1,1.01,clear sky
653,Xochistlahuaca,MX,16.7833,-98.25,89.58,56,61,5.59,broken clouds
654,Porterville,US,36.0652,-119.0168,107.76,10,94,5.23,overcast clouds
655,Port Lincoln,AU,-34.7333,135.8667,55.62,83,53,12.15,broken clouds
656,Asahi,JP,35.7167,140.65,74.19,87,89,10.27,overcast clouds
657,Yzeure,FR,46.5644,3.355,60.78,99,65,3.18,broken clouds
658,Mozarlandia,BR,-14.7447,-50.5706,83.53,23,0,5.57,clear sky
659,Shirgaon,IN,19.7,72.7,79.92,87,100,9.51,overcast clouds
660,Kortkeros,RU,61.8106,51.5806,55.4,50,57,3.62,broken clouds
661,Manavalakurichi,IN,8.1333,77.3,80.69,83,88,15.23,overcast clouds
662,Ames,US,42.0347,-93.6199,86.05,62,1,5.01,clear sky
663,Santiago Del Estero,AR,-27.7951,-64.2615,66.81,48,51,12.88,broken clouds
664,Lovozero,RU,68.005,35.0117,58.14,79,66,6.53,broken clouds
665,Biggar,GB,55.6167,-3.5167,61.02,95,44,2.64,scattered clouds
666,San Matias,BO,-16.3667,-58.4,92.52,20,15,3.56,few clouds
667,Weatherford,US,32.7593,-97.7972,95.05,45,30,13.42,scattered clouds
668,Ambilobe,MG,-13.2,49.05,65.59,77,4,4.18,clear sky
669,Neiafu,TO,-18.65,-173.9833,77.68,88,75,5.75,broken clouds
670,Port Hardy,CA,50.6996,-127.4199,62.78,72,40,9.22,scattered clouds
671,Kez,RU,57.8979,53.7152,50.65,71,2,4.52,clear sky
672,Babugarh,IN,28.7167,77.85,80.83,75,93,4.7,overcast clouds
673,Cody,US,44.5263,-109.0565,78.62,71,70,14.27,broken clouds
674,Navalmoral De La Mata,ES,39.8916,-5.5406,72.03,27,44,4.27,scattered clouds
675,Belmonte,BR,-15.8631,-38.8828,73.9,82,0,7.11,clear sky
676,Aksu,CN,41.1231,80.2644,71.87,44,67,3.49,broken clouds
677,Paragominas,BR,-2.9667,-47.4833,78.98,75,45,2.82,scattered clouds
678,Hofn,IS,64.2539,-15.2082,53.38,80,100,17.25,overcast clouds
679,Teguldet,RU,57.3064,88.1667,58.5,95,47,3.67,scattered clouds
680,Oxbow,CA,49.2333,-102.1676,81.64,40,1,5.68,clear sky
681,Shumskiy,RU,54.8318,99.1328,59.99,78,100,1.74,overcast clouds
682,Tezu,IN,27.9167,96.1667,75.6,98,100,2.68,light rain
683,Yajalon,MX,17.2333,-92.3333,77.25,84,94,4.41,overcast clouds
684,Nouakchott,MR,18.0858,-15.9785,78.73,84,35,17.4,scattered clouds
685,Rabapatona,HU,47.6322,17.48,80.82,56,21,7.81,few clouds
686,Talcahuano,CL,-36.7167,-73.1167,51.48,71,0,8.05,clear sky
687,Sunrise Manor,US,36.2111,-115.0731,107.19,27,20,6.15,few clouds
688,Grand Forks,US,47.9417,-97.4337,83.79,25,0,8.32,clear sky
689,Chibuto,MZ,-24.6867,33.5306,66.79,67,16,15.77,few clouds
690,Kanniyakumari,IN,8.0833,77.5667,79.47,81,44,17.98,scattered clouds
691,Biu,NG,10.6129,12.1946,72.61,77,85,5.86,overcast clouds
692,Batemans Bay,AU,-35.7167,150.1833,44.91,63,100,8.97,overcast clouds
693,Aripuana,BR,-9.1667,-60.6333,91.13,32,0,1.59,clear sky
694,Sinazongwe,ZM,-17.2614,27.4618,69.78,45,59,3.11,broken clouds
695,Onguday,RU,50.75,86.15,53.17,80,92,3.36,overcast clouds
696,Paita,PE,-5.0892,-81.1144,75.76,75,3,20.33,clear sky
697,Key Largo,US,25.0865,-80.4473,79.99,74,100,15.41,overcast clouds
698,Las Choapas,MX,17.9333,-94.0833,89.11,59,79,12.5,broken clouds
699,Clyde,US,41.3042,-82.9752,82.67,67,97,15.14,overcast clouds
700,Dhidhdhoo,MV,6.8833,73.1,82.04,81,100,14.94,overcast clouds
701,Whitehorse,CA,60.7161,-135.0538,67.01,36,40,8.99,scattered clouds
702,Tarnogskiy Gorodok,RU,60.4997,43.5761,65.44,83,93,1.23,overcast clouds
703,Yarkovo,RU,57.4028,67.0786,49.59,64,84,12.64,broken clouds
704,Havoysund,NO,70.9963,24.6622,52.68,94,98,20.04,overcast clouds
705,Letenye,HU,46.433,16.7258,78.46,53,100,3.71,overcast clouds
706,Lubumbashi,CD,-11.6609,27.4794,60.03,49,2,1.48,clear sky
707,Manzil Salim,TN,35.8567,8.4765,77.0,72,76,11.12,broken clouds
708,Qaqortoq,GL,60.7167,-46.0333,46.83,79,50,3.0,scattered clouds
709,Khasan,RU,42.4308,130.6434,70.0,98,96,6.02,overcast clouds
710,Burla,IN,21.5,83.8667,78.39,86,76,6.11,broken clouds
